0,1
0.14776577,-0.036445037
0.0193762,-0.02804261
0.028760646,-0.027047021
0.02588385,-0.027448816
0.025812153,-0.027461516
0.024230685,-0.027756644
0.024341214,-0.0276787
0.022831459,-0.02796111
0.020094302,-0.028053416
0.022286545,-0.025810255
0.019652892,-0.025122503
0.016912889,-0.024480103
0.017522793,-0.02285706
0.012357358,-0.023755232
0.01526076,-0.021556826
0.03500664,-0.01746845
0.02671934,-0.024870802
0.011014249,-0.02331434
0.010697138,-0.027293632
0.011277761,-0.028730763
0.031406622,-0.01856752
0.0099983625,-0.031748235
0.02268197,-0.026045056
0.030873809,-0.017743608
0.022147983,-0.025219321
0.01008207,-0.034652904
0.009735081,-0.03384292
0.02912534,-0.015039878
0.02913807,-0.014980818
0.020413421,-0.022458348
0.020397153,-0.022511926
0.009190138,-0.0365237
0.027725387,-0.012875063
0.027736928,-0.0128141735
0.019015834,-0.020297183
0.019000724,-0.020352598
0.008739892,-0.036048435
0.00817446,-0.03738915
0.008651774,-0.039394327
0.0082122125,-0.03903257
0.02303522,-0.0056224745
0.023046784,-0.00556159
0.022973683,-0.005842278
0.014322128,-0.013039121
0.014251411,-0.013323472
0.014299948,-0.013083564
0.023019876,-0.00559872
0.022961885,-0.0058240164
0.014296409,-0.013078087
0.023015153,-0.0055914167
0.022986151,-0.0057040583
0.014292866,-0.013072609
0.111423954,-0.014843522
0.014257975,-0.013176114
0.014224235,-0.013281456
0.014265966,-0.01310975
0.022812221,-0.0053563584
0.014089931,-0.012837536
0.022768136,-0.005524395
0.022809852,-0.0053526964
0.014047027,-0.013007425
0.022766955,-0.005522579
0.022792403,-0.005404448
0.0140852,-0.012830222
0.014066577,-0.012880163
0.014037576,-0.012992808
0.022751596,-0.005498836
0.014025766,-0.012974536
0.14110406,-0.028940095
0.014073122,-0.012732817
0.02280578,-0.005188899
0.02279187,-0.005246138
0.014078762,-0.012662788
0.014058944,-0.012710893
0.0227765,-0.005222408
0.014050681,-0.012698107
0.02275997,-0.005196823
0.014036495,-0.012676184
0.009840716,-0.038781792
0.02060593,-0.0025038514
0.012021039,-0.009559583
0.010860186,-0.037115246
0.01757697,-0.001225071
0.009868681,-0.0071644243
0.017566402,-0.0012212452
0.009862669,-0.0071611945
0.017388795,-0.0011571944
0.009692013,-0.0070696454
0.011676248,-0.03646992
0.010331687,-0.034839086
0.011921708,-0.03539431
0.013855554,0.00011711568
0.006306652,-0.0053532757
0.013565898,0.00022160076
0.0060233288,-0.005251076
0.013557427,0.00022465922
0.0060106404,-0.0052465033
0.012207191,-0.035161465
0.0017825253,-0.030355295
0.0069934316,-0.03276024
0.007767845,-0.033064745
0.011351142,-0.03496398
0.0064220913,-0.032330528
0.00870401,-0.033297874
0.008745257,-0.033244044
0.010862235,-0.03442663
0.013429683,-0.035161123
0.010332111,-0.033943094
0.011148546,-0.03419321
0.011189777,-0.034139387
0.011840459,-0.034605347
0.012043465,-0.034480117
0.012125943,-0.03437251
0.012167189,-0.034318663
0.013020877,-0.034659423
0.013103355,-0.034551807
0.013144601,-0.034497976
0.013062116,-0.034605607
0.006178666,-0.030717505
0.010660056,-0.032759838
0.010701302,-0.03270603
0.012818281,-0.033888638
0.013919417,-0.033906452
0.005689729,-0.03018017
0.00870483,-0.031505816
0.009479243,-0.03181033
0.011596251,-0.032992937
0.010332916,-0.03215108
0.011881713,-0.03276012
0.011922974,-0.03270629
0.012573618,-0.033172235
0.008045103,0.0022127777
0.0004919544,-0.0032560918
0.008032415,0.002217345
0.00048771873,-0.003254559
0.00801973,0.002221929
0.0004750453,-0.0032499991
0.007998571,0.0022295546
0.00045178458,-0.003241608
0.007990129,0.0022326037
0.0004454404,-0.0032393076
0.007983785,0.002234893
0.007993281,0.0022798926
0.00043801218,-0.0031882152
0.00040526688,-0.00322482
0.007945713,0.0022486262
0.00038623437,-0.0032179616
0.007880166,0.0022722539
0.0003333874,-0.0031989012
0.007785,0.002306573
0.00023822114,-0.0031645782
0.015141878,-0.033906132
0.012777451,-0.033046417
0.012859914,-0.0329388
0.013634328,-0.033243313
0.01355185,-0.03335093
0.007197205,0.0025185868
-0.00035382062,-0.0029510502
0.007152807,0.0025346018
-0.0003897734,-0.0029380973
0.007123202,0.002545271
0.013754863,-0.033225738
0.013837326,-0.033118106
-0.00043416768,-0.0029220674
0.007097829,0.0025544222
0.0070302524,0.0023851078
-0.00047011673,-0.0029091034
-0.000518661,-0.003085278
0.007011138,0.0025856942
0.006954111,0.0024125706
-0.0005420074,-0.0028831717
0.0069963373,0.0025910325
-0.000550475,-0.0028801244
-0.0006053597,-0.0030540135
0.0069118403,0.0024278313
-0.0006518699,-0.0030372236
0.0068632066,0.002445368
-0.000681486,-0.003026558
0.0068821907,0.0025353618
0.006856866,0.0024476387
-0.0006645955,-0.0029358026
0.0068737455,0.0025384054
-0.00067093596,-0.002933506
0.0068790168,0.002584936
-0.0006699115,-0.002885459
-0.00070684403,-0.0030173901
0.014814753,-0.033297375
0.014773492,-0.033351198
0.0062901936,0.002652038
0.0063229054,0.0027854946
-0.0012260191,-0.0026849024
0.0063028447,0.0027443059
-0.0012418516,-0.0027276222
0.0062849,0.0027023684
0.006261669,0.0026138965
-0.0012671687,-0.0028153192
0.0061202236,0.0020838473
-0.0012597963,-0.0027695578
-0.0012830198,-0.0028580297
-0.0014265664,-0.0033872891
0.0060969666,0.0020922516
-0.0014455914,-0.0033804346
0.006090626,0.0020945407
-0.0014582835,-0.0033758525
0.0060715936,0.002101412
-0.0014773197,-0.0033690017
0.0060419887,0.0021120813
-0.0015026927,-0.0033598486
0.006033536,0.0021151267
0.00614753,0.0025582127
-0.0013971664,-0.0029137004
-0.0015174896,-0.0033544954
0.0060123876,0.0021227542
0.0061126426,0.0025223773
-0.001444716,-0.0029449519
-0.0015513301,-0.003342295
0.0059426166,0.0021479242
-0.0016041882,-0.003323244
0.005936276,0.0021502003
